#     z[km]           P[bar]         T[K]
 300
 289 2.408026756e+02 5.571505081e-15 3.442076648e+02 
 290 2.416387960e+02 4.901860494e-15 3.448025366e+02 
 291 2.424749164e+02 4.312573477e-15 3.453833999e+02 
 292 2.433110368e+02 3.794006769e-15 3.459501508e+02 
 293 2.441471572e+02 3.337679397e-15 3.465026858e+02 
 294 2.449832776e+02 2.936127741e-15 3.470409011e+02 
 295 2.458193980e+02 2.582783339e-15 3.475646929e+02 
 296 2.466555184e+02 2.271865395e-15 3.480739576e+02 
 297 2.474916388e+02 1.998286234e-15 3.485685915e+02 
 298 2.483277592e+02 1.757568117e-15 3.490484907e+02 
 299 2.491638796e+02 1.545770067e-15 3.495135516e+02 
 300 2.500000000e+02 1.359423485e-15 3.499636705e+02 
